census_id,name,address,city,county,cad_account,units,year_built,sponsor,private_partner_owner,species,statute,tier,traveling,in_target_set,appraised_value,exemption_status,first_exempt_year,kill_regime,kill_date,captured_9_1_2025,recent_capital_event,litigation,confidence,gaps_n,kill_basis
TX-38-2869,Tides At North Arlington,2201 PRESIDENTS CORNER DR; 707 WASHINGTON DR,Arlington,Tarrant,2146436; 2146290,436,1978,Pleasanton Housing Finance Corporation,Tides Equities,HFC,Ch.394,1,yes,True,37100000,,,HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),already (pre-2027),True,,"15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending; Property sits in Arlington, plaintiff in the 15-25-00111-CV coalition suit/TRO against traveling HFCs (docs/phase1_verdict.md). TAD exemption status for this account: DENIED/absent (no exemption on TAD record)",cross-validated,3,"TAD account page shows NO section 11.11 exemption on file as of the TY2026 notice (sent 4/15/2026) -- property is fully taxable in TAD's system NOW, ahead of the 1/1/2027 HB21 cliff. Deed recorded 2025-02-07. TAD data shows this administrative non-grant pattern applies broadly to deeds recorded on/after ~Feb 2025 across nearly every sponsor in this sweep, not only Haltom City/Arlington-litigated parcels."
TX-38-2879,The Woodlands,6991 ANDERSON BLVD; 7030 JOHN T WHITE RD; 7040 JOHN T WHITE RD,Fort Worth,Tarrant,4447727; 6468071; 5654394,386,1979,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,25500000,,,HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),True,,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-03-19.",cross-validated,4,"TAD account page shows NO section 11.11 exemption on file as of the TY2026 notice (sent 4/15/2026) -- property is fully taxable in TAD's system NOW, ahead of the 1/1/2027 HB21 cliff. Deed recorded 2025-03-19. TAD data shows this administrative non-grant pattern applies broadly to deeds recorded on/after ~Feb 2025 across nearly every sponsor in this sweep, not only Haltom City/Arlington-litigated parcels."
TX-38-383621,Tides at Eastchase,8900 RANDOL MILL RD,Fort Worth,Tarrant,5682045,340,1984,Pecos Housing Finance Corporation,Trez Capital,HFC,Ch.394,1,yes,True,25500000,,,HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),True,,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-03-24.",cross-validated,5,"TAD account page shows NO section 11.11 exemption on file as of the TY2026 notice (sent 4/15/2026) -- property is fully taxable in TAD's system NOW, ahead of the 1/1/2027 HB21 cliff. Deed recorded 2025-03-24. TAD data shows this administrative non-grant pattern applies broadly to deeds recorded on/after ~Feb 2025 across nearly every sponsor in this sweep, not only Haltom City/Arlington-litigated parcels."
TX-38-939526,Westley Apts,2419 SPANISH TR; 2612 SPANISH TR,Arlington,Tarrant,2930528; 2930536,272,1984,Pecos Housing Finance Corporation,S2 Capital,HFC,Ch.394,1,yes,True,37800000,,,HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),True,,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); Property sits in Arlington, plaintiff in the 15-25-00111-CV coalition suit/TRO against traveling HFCs (docs/phase1_verdict.md). TAD exemption status for this account: DENIED/absent (no exemption on TAD record)",cross-validated,4,"TAD account page shows NO section 11.11 exemption on file as of the TY2026 notice (sent 4/15/2026) -- property is fully taxable in TAD's system NOW, ahead of the 1/1/2027 HB21 cliff. Deed recorded 2025-04-01. TAD data shows this administrative non-grant pattern applies broadly to deeds recorded on/after ~Feb 2025 across nearly every sponsor in this sweep, not only Haltom City/Arlington-litigated parcels."
TX-38-1154678,Legacy Riverside Senior Living,8050 N RIVERSIDE DR,Fort Worth,Tarrant,42717874,264,2022,Garland Housing Finance Corporation,Legacy Multifamily Development,HFC,Ch.394,1,yes,True,19038359,,2021,HB21 §13(i)/§13(e),2027-01-01,True,,Collin CAD v. GHFC 05-19-01417-CV (GHFC won pre-HB21; HB21 now overrides),cross-validated,3,"HB21 §13(i): HFC-owned, out-of-jurisdiction as of 9/1/2025, no host resolutions found -> exemption ineligible after 1/1/2027. TAD currently still shows an active section 11.11 public-property exemption for this account (deed 2020-12-21)."
TX-38-1154934,Remi Apartments,704 DALE LN,White Settlement,Tarrant,5677483; 5676002,255,2016,Pecos Housing Finance Corporation,,HFC,Ch.394,1,yes,True,32000000,,,HB21 §13(i) 1/1/2027 + §13(e) capital-event,already (pre-2027),True,,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-05-16.",cross-validated,4,"TAD account page shows NO section 11.11 exemption on file as of the TY2026 notice (sent 4/15/2026) -- property is fully taxable in TAD's system NOW, ahead of the 1/1/2027 HB21 cliff. Deed recorded 2025-05-16. TAD data shows this administrative non-grant pattern applies broadly to deeds recorded on/after ~Feb 2025 across nearly every sponsor in this sweep, not only Haltom City/Arlington-litigated parcels."
TX-38-1184276,Landmark At Crowley,305 W FM 1187,Crowley,Tarrant,42687789,267,2021,Maverick County Housing Finance Corporation,Paceline Equity Partners,HFC,Ch.394,1,yes,True,45000000,,,HB21 §13(i)/§13(e); chartered 6/24/2024 — acquisitions on/after 5/28/2025 barred outright by §394.031(c)-(d) rather than merely cliffed,already (pre-2027),True,,"Missouri City v. Maverick County HFC (Fort Bend 268th, TRO); Fort Worth-area effort; Bexar AD suit; Tarrant County ARB petitions (28-site/$974M action); TWHC coalition; TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-04-11.",cross-validated,3,"TAD account page shows NO section 11.11 exemption on file as of the TY2026 notice (sent 4/15/2026) -- property is fully taxable in TAD's system NOW, ahead of the 1/1/2027 HB21 cliff. Deed recorded 2025-04-11. TAD data shows this administrative non-grant pattern applies broadly to deeds recorded on/after ~Feb 2025 across nearly every sponsor in this sweep, not only Haltom City/Arlington-litigated parcels."
TX-38-1215326,Northpoint Villas,8100 N RIVERSIDE DR,Fort Worth,Tarrant,41410475,276,2009,Pleasanton Housing Finance Corporation,Equity Partnership Holdings,HFC,Ch.394,1,yes,True,49600000,,2025,HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),2027-01-01,True,,15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending,cross-validated,3,"HB21 §13(i): HFC-owned, out-of-jurisdiction as of 9/1/2025, no host resolutions found -> exemption ineligible after 1/1/2027. TAD currently still shows an active section 11.11 public-property exemption for this account (deed 2024-10-31)."
TX-38-1225261,Rocklyn Apartments,637 SAMUELS AVE,Fort Worth,Tarrant,42402920; 42402938; 42402946,274,2019,Pleasanton Housing Finance Corporation,Equity Partnership Holdings,HFC,Ch.394,1,yes,True,53400000,,2026,HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),2027-01-01,True,,15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending,cross-validated,4,"HB21 §13(i): HFC-owned, out-of-jurisdiction as of 9/1/2025, no host resolutions found -> exemption ineligible after 1/1/2027. TAD currently still shows an active section 11.11 public-property exemption for this account (deed 2025-01-24)."
TX-38-1307454,Jefferson Fossil Creek,5500 N BEACH ST,Haltom City,Tarrant,43027850,386,2022,Pecos Housing Finance Corporation,JPI,HFC,Ch.394,1,yes,True,73200000,,2025,HB21 §13(i) 1/1/2027 + §13(e) capital-event,2027-01-01,True,,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025); Property sits in Haltom City, which won a temporary injunction against Pecos HFC's traveling exemption (6/3/2025, docs/phase1_verdict.md). TAD exemption status for this account: ACTIVE (section 11.11 still on file)",cross-validated,4,"HB21 §13(i): HFC-owned, out-of-jurisdiction as of 9/1/2025, no host resolutions found -> exemption ineligible after 1/1/2027. TAD currently still shows an active section 11.11 public-property exemption for this account (deed 2024-12-18)."
TX-38-1314388,,,Burleson,Tarrant,,,,Pleasanton Housing Finance Corporation,,HFC,Ch.394,1,yes,True,,,,HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),2027-01-01 (sponsor-level default; NOT property-confirmed),,,15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending,seed,2,"Sponsor is a verified Tier-1 HFC facing the HB21 section 13(i) cliff, but this specific property could not be located in Tarrant CAD -- see gaps."
TX-38-1357393,Tides On Randol Mill Apts,8900 COTTONWOOD VILLAGE DR; 8951 RANDOL MILL RD,Fort Worth,Tarrant,5682460; 6493777,354,1984,Pleasanton Housing Finance Corporation,,HFC,Ch.394,1,yes,True,32000000,,,HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),already (pre-2027),True,,"15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending; TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-02-06.",cross-validated,3,"TAD account page shows NO section 11.11 exemption on file as of the TY2026 notice (sent 4/15/2026) -- property is fully taxable in TAD's system NOW, ahead of the 1/1/2027 HB21 cliff. Deed recorded 2025-02-06. TAD data shows this administrative non-grant pattern applies broadly to deeds recorded on/after ~Feb 2025 across nearly every sponsor in this sweep, not only Haltom City/Arlington-litigated parcels."
TX-38-1402209,The Dawnson at Berksire,9632 BERKSHIRE LAKE BLVD,Fort Worth,Tarrant,42729627,340,2021,Pleasanton Housing Finance Corporation,,HFC,Ch.394,1,yes,True,66500000,,2026,HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),2027-01-01,True,,15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending,cross-validated,4,"HB21 §13(i): HFC-owned, out-of-jurisdiction as of 9/1/2025, no host resolutions found -> exemption ineligible after 1/1/2027. TAD currently still shows an active section 11.11 public-property exemption for this account (deed 2025-03-18)."
TX-38-1483823,Western Station At Fossil Creek,3391 WESTERN CENTER BLVD,Fort Worth,Tarrant,7008937,202,1997,Pecos Housing Finance Corporation,Daniel Twito,HFC,Ch.394,1,yes,True,36200000,,2026,HB21 §13(i) 1/1/2027 + §13(e) capital-event,2027-01-01,True,,"Haltom City v. Pecos HFC — temporary injunction granted 6/3/2025 (docs/phase1_verdict.md); City of Arlington v. Pecos/Pleasanton/Maverick/La Villa HFC coalition — 15-25-00111-CV (15th Court of Appeals); Tarrant County ARB petitions filed 5/28/2025: 28 travelling-HFC sites, $974M total 2025 appraised value, seeking up to 5-yr back-assessment under Tax Code §11.43(i) (tarrantcountytx.gov news release 2025; Fort Worth Report/KERA 6/23-24/2025); Texas Workforce Housing Coalition HB21 constitutional challenge (Cameron Co., filed ~9/2025)",cross-validated,4,"HB21 §13(i): HFC-owned, out-of-jurisdiction as of 9/1/2025, no host resolutions found -> exemption ineligible after 1/1/2027. TAD currently still shows an active section 11.11 public-property exemption for this account (deed 2025-02-27)."
TX-38-1495418,Neuhaus Lake Worth Apts,6201 AZLE AVE,Lake Worth,Tarrant,43008758,288,2022,Pleasanton Housing Finance Corporation,Flournoy Development Group,HFC,Ch.394,1,yes,True,54700000,,,HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),already (pre-2027),True,,"15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending; TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded 2025-04-09.",cross-validated,3,"TAD account page shows NO section 11.11 exemption on file as of the TY2026 notice (sent 4/15/2026) -- property is fully taxable in TAD's system NOW, ahead of the 1/1/2027 HB21 cliff. Deed recorded 2025-04-09. TAD data shows this administrative non-grant pattern applies broadly to deeds recorded on/after ~Feb 2025 across nearly every sponsor in this sweep, not only Haltom City/Arlington-litigated parcels."
TX-38-1506024,Range West,0 SAGINAW SQUARE BLVD; 701 SAGINAW SQUARE BLVD,Saginaw,Tarrant,42987235; 42987243,261,2024,Texas Essential Housing Public Facility Corporation,Alpine Start Development,PFC,Ch.303,2,yes,True,44631500,,2024,"NO 2027 cliff (HB21 is HFC-only). Event-driven: 99-yr ground-lease term, capital event, §303.0426 audit failure, CAD/AG challenge (KP-0437)",,,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437,cross-validated,3,"Ch.303 PFC -- HB21 does not reach it; unwinds on 99-yr ground-lease term, capital event, section 303.0426 audit failure, or CAD/AG challenge. No fixed statutory date."
TX-NEW-TARRANT-1,Oak Park,106 E ASH LN; 1350 N MAIN ST; 1390 N MAIN ST,Euless,Tarrant,2054183; 2054191; 7049498,608,1978,Cameron County Housing Finance Corporation,Bedrock Holdings II,HFC,Ch.394,1,yes,True,81900000,,2024,HB21 §13(i)/§13(e),2027-01-01,True,,Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); Tarrant County ARB petitions (28-site/$974M action); TWHC HB21 constitutional challenge; TAD lists 'Waive Interest due to Litigation Settlement' on this account -- indicates a litigation settlement already reached covering this specific parcel.,single-source,6,"HB21 §13(i): HFC-owned, out-of-jurisdiction as of 9/1/2025, no host resolutions found -> exemption ineligible after 1/1/2027. TAD currently still shows an active section 11.11 public-property exemption for this account (deed 2023-03-15)."
TX-NEW-TARRANT-2,Lofts At Grand Prairie (vacant land),1101 N DAY MIAR RD; 1105 N DAY MIRAR RD,Grand Prairie,Tarrant,43255054; 43255062,676,,Cameron County Housing Finance Corporation,WB Property Group,HFC,Ch.394,1,yes,True,288117,,,HB21 §13(i)/§13(e),already (pre-2027),True,,"Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); Tarrant County ARB petitions (28-site/$974M action); TWHC HB21 constitutional challenge; TAD shows NO active section 11.11 exemption for this account as of the TY2026 notice (4/15/2026) -- fully taxable now per TAD's own record, independent of any court order. Deed recorded unknown.",single-source,6,"TAD account page shows NO section 11.11 exemption on file as of the TY2026 notice (sent 4/15/2026) -- property is fully taxable in TAD's system NOW, ahead of the 1/1/2027 HB21 cliff. Deed recorded unknown. TAD data shows this administrative non-grant pattern applies broadly to deeds recorded on/after ~Feb 2025 across nearly every sponsor in this sweep, not only Haltom City/Arlington-litigated parcels."
TX-NEW-TARRANT-3,infinity on the landing,3720 POST OAK BLVD,Fort Worth,Tarrant,4971493,267,1983,Edcouch Community Housing Finance Corporation,ShainRealty Capital,HFC,Ch.394,1,yes,True,33500000,,2026,HB21 §13(i)/§13(e),2027-01-01,True,,Bexar AD suit; Tarrant County ARB petitions (28-site/$974M action); TWHC coalition; TAD lists 'Waive Interest due to Litigation Settlement' on this account -- indicates a litigation settlement already reached covering this specific parcel.,single-source,6,"HB21 §13(i): HFC-owned, out-of-jurisdiction as of 9/1/2025, no host resolutions found -> exemption ineligible after 1/1/2027. TAD currently still shows an active section 11.11 public-property exemption for this account (deed 2025-02-07)."
TX-NEW-TARRANT-4,The Sydney,401 N STATE HWY 360,Mansfield,Tarrant,42662484,354,2021,Pleasanton Housing Finance Corporation,,HFC,Ch.394,1,yes,True,70900000,,2025,HB21 §13(i) 1/1/2027 + §13(e); Lake Worth/Arlington/Fort Worth/Missouri City temporary injunctions now STAND — PHFC abandoned its appeals (15-25-00110-CV/-00111-CV),2027-01-01,True,,15-25-00110-CV / 15-25-00111-CV (appeals abandoned; injunctions stand); Hays Co. 25-1185-DCB TRO; Tarrant County ARB petitions (same 28-site/$974M action covers multiple Tarrant HFC sponsors incl. Pleasanton); AG RQ-0566-KP pending,single-source,6,"HB21 §13(i): HFC-owned, out-of-jurisdiction as of 9/1/2025, no host resolutions found -> exemption ineligible after 1/1/2027. TAD currently still shows an active section 11.11 public-property exemption for this account (deed 2024-09-07)."
TX-NEW-TARRANT-5,Chapparal Apts,1817 E LOOP 820,Fort Worth,Tarrant,7245637,135,1969,Texas Essential Housing Public Facility Corporation,Nitya Capital,PFC,Ch.303,2,yes,True,12400000,,2024,"NO 2027 cliff (HB21 is HFC-only). Event-driven: 99-yr ground-lease term, capital event, §303.0426 audit failure, CAD/AG challenge (KP-0437)",,,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437,single-source,6,"Ch.303 PFC -- HB21 does not reach it; unwinds on 99-yr ground-lease term, capital event, section 303.0426 audit failure, or CAD/AG challenge. No fixed statutory date."
TX-36-535,Arboretum Oaks,9617 GREAT HILLS TRL,Austin,Travis,154607,252,1983,Texas Essential Housing Public Facility Corporation,Embrey,PFC,Ch.303,2,no,False,61054267,,2023,HB2071 grandfathered — NO 2027 cliff (HB21 is HFC-only),,,,,cross-validated,3,"No statutory cliff. Event-driven: 99-yr ground-lease/contract term, capital event (sale/refi), §303.0426 audit failure, or CAD/AG challenge (KP-0437; Williamson CAD suits 24-0022/24-1698-C395). Per-deal vintage risk: any TEH deal approved after 6/18/2023 (§303.021(d) in-boundary rule) is boundary-attackable. TEH deeds here are 2023 (grandfather-era) but board-approval date per deal is the controlling test — GAP."
TX-36-1395069,Timbercreek Apartments,614 S 1ST ST,Austin,Travis,101697,198,1972,Texas Essential Housing Public Facility Corporation,,PFC,Ch.303,2,no,False,38250000,,2023,HB2071 grandfathered — NO 2027 cliff (HB21 is HFC-only),,,,,cross-validated,3,"No statutory cliff. Event-driven: 99-yr ground-lease/contract term, capital event (sale/refi), §303.0426 audit failure, or CAD/AG challenge (KP-0437; Williamson CAD suits 24-0022/24-1698-C395). Per-deal vintage risk: any TEH deal approved after 6/18/2023 (§303.021(d) in-boundary rule) is boundary-attackable. TEH deeds here are 2023 (grandfather-era) but board-approval date per deal is the controlling test — GAP."
TX-36-1314832,The Hedge Apartments,8300 & 8216 N INTERSTATE HWY 35,Austin,Travis,238208+238211,227,1980,Texas Essential Housing Public Facility Corporation,SHIR Capital,PFC,Ch.303,2,no,False,40110000,,2023,HB2071 grandfathered — NO 2027 cliff (HB21 is HFC-only),,,,,cross-validated,3,"No statutory cliff. Event-driven: 99-yr ground-lease/contract term, capital event (sale/refi), §303.0426 audit failure, or CAD/AG challenge (KP-0437; Williamson CAD suits 24-0022/24-1698-C395). Per-deal vintage risk: any TEH deal approved after 6/18/2023 (§303.021(d) in-boundary rule) is boundary-attackable. TEH deeds here are 2023 (grandfather-era) but board-approval date per deal is the controlling test — GAP."
TX-36-1510489,Flats on Shady Lane,1125 SHADY LN,Austin,Travis,192591,290,2026,Texas Essential Housing Public Facility Corporation,Barton Creek Capital,PFC,Ch.303,2,no,False,35795394,,2023,HB2071 grandfathered — NO 2027 cliff (HB21 is HFC-only),,,,,cross-validated,3,"No statutory cliff. Event-driven: 99-yr ground-lease/contract term, capital event (sale/refi), §303.0426 audit failure, or CAD/AG challenge (KP-0437; Williamson CAD suits 24-0022/24-1698-C395). Per-deal vintage risk: any TEH deal approved after 6/18/2023 (§303.021(d) in-boundary rule) is boundary-attackable. TEH deeds here are 2023 (grandfather-era) but board-approval date per deal is the controlling test — GAP."
TX-36-1527161,The Lively at Gilbert,7100 & 7200 GILBERT RD,Manor,Travis,994526+994523,372,2025,Texas Essential Housing Public Facility Corporation,Civicap Partners,PFC,Ch.303,2,no,False,34165058,,,HB2071 grandfathered — NO 2027 cliff (HB21 is HFC-only),,,,,cross-validated,3,"No statutory cliff. Event-driven: 99-yr ground-lease/contract term, capital event (sale/refi), §303.0426 audit failure, or CAD/AG challenge (KP-0437; Williamson CAD suits 24-0022/24-1698-C395). Per-deal vintage risk: any TEH deal approved after 6/18/2023 (§303.021(d) in-boundary rule) is boundary-attackable. TEH deeds here are 2023 (grandfather-era) but board-approval date per deal is the controlling test — GAP."
TX-36-1527165,Centro Studio Homes,824 CAMINO LA COSTA,Austin,Travis,845440,306,2011,Texas Essential Housing Public Facility Corporation,Firmus Equity Partners,PFC,Ch.303,2,no,False,25660000,,2023,HB2071 grandfathered — NO 2027 cliff (HB21 is HFC-only),,,,,cross-validated,3,"No statutory cliff. Event-driven: 99-yr ground-lease/contract term, capital event (sale/refi), §303.0426 audit failure, or CAD/AG challenge (KP-0437; Williamson CAD suits 24-0022/24-1698-C395). Per-deal vintage risk: any TEH deal approved after 6/18/2023 (§303.021(d) in-boundary rule) is boundary-attackable. TEH deeds here are 2023 (grandfather-era) but board-approval date per deal is the controlling test — GAP."
TX-NEW-TRAVIS-1,Alma Apartments,9220 N INTERSTATE HWY 35,Austin,Travis,243367,171,2010,Texas Essential Housing Public Facility Corporation,SHIR Capital,PFC,Ch.303,2,no,False,17250000,,2023,HB2071 grandfathered — NO 2027 cliff (HB21 is HFC-only),,,,,single-source,3,"No statutory cliff. Event-driven: 99-yr ground-lease/contract term, capital event (sale/refi), §303.0426 audit failure, or CAD/AG challenge (KP-0437; Williamson CAD suits 24-0022/24-1698-C395). Per-deal vintage risk: any TEH deal approved after 6/18/2023 (§303.021(d) in-boundary rule) is boundary-attackable. TEH deeds here are 2023 (grandfather-era) but board-approval date per deal is the controlling test — GAP."
TX-NEW-TRAVIS-2,VEER Apartments,7928 GESSNER DR,Austin,Travis,236544,174,1986,Texas Essential Housing Public Facility Corporation,SHIR Capital,PFC,Ch.303,2,no,False,15770000,,2023,HB2071 grandfathered — NO 2027 cliff (HB21 is HFC-only),,,,,single-source,3,"No statutory cliff. Event-driven: 99-yr ground-lease/contract term, capital event (sale/refi), §303.0426 audit failure, or CAD/AG challenge (KP-0437; Williamson CAD suits 24-0022/24-1698-C395). Per-deal vintage risk: any TEH deal approved after 6/18/2023 (§303.021(d) in-boundary rule) is boundary-attackable. TEH deeds here are 2023 (grandfather-era) but board-approval date per deal is the controlling test — GAP."
TX-36-528,The Park at Walnut Creek (formerly Madison at Walnut Creek),12113 METRIC BLVD,Austin,Travis,262009,342,1995,Cameron County Housing Finance Corporation,LoanCore Capital,HFC,Ch.394,1,yes,True,54710000,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2024-12-23,,cross-validated,3,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
TX-36-1466,Capital Hills Apartments,8527 N CAPITAL OF TEXAS HWY,Austin,Travis,497709,206,1983,Cameron County Housing Finance Corporation,LoanCore Capital,HFC,Ch.394,1,yes,True,35270000,,,HB21 §13(i) 1/1/2027 (+ §13(e) capital-event early death),2027-01-01,True,2024-12-26,,cross-validated,3,"HFC-owned, out-of-jurisdiction (sponsor home county != Travis), no host resolutions found -> §394.905 exemption ineligible after 1/1/2027 (HB21 §13(i)). §13(e): 2024-2025 SWD/recap to the HFC is a title-conveyance capital event that independently starts an early-death clock. NOTE: TCAD 2026 preliminary roll shows this parcel FULLY TAXABLE (no exemption granted) — if the exemption is never granted/denied, there is no exemption to lose in 2027."
